STATEFIP,YEAR,QUARTER,industry,emp_weighted,total_emp,emp_share
16,2002,3,Leisure and hospitality,39582.837999999996,1836139.1049000002,0.02155764663710256
16,2002,3,Manufacturing - Durable goods,149889.7686,1836139.1049000002,0.0816331225668021
16,2002,3,Manufacturing - Nondurable goods,83978.0779,1836139.1049000002,0.04573622863098579
16,2002,3,Mining and logging,5608.7126,1836139.1049000002,0.003054622923193753
16,2002,3,Other services,75415.8193,1836139.1049000002,0.04107304239572159
16,2002,3,Professional and business services,219520.4824,1836139.1049000002,0.11955547475361653
16,2002,3,Retail trade,360721.6072,1836139.1049000002,0.19645657904532546
16,2002,3,Transportation and warehousing,69633.8155,1836139.1049000002,0.03792404143791295
16,2002,3,Utilities,22395.1395,1836139.1049000002,0.012196864300877512
16,2002,3,Wholesale trade,75641.197,1836139.1049000002,0.04119578783445145
16,2002,4,Construction,191530.0991,1800966.6096,0.10634850089893637
16,2002,4,Education and health services,334731.9244,1800966.6096,0.18586237113765533
16,2002,4,Financial activities,92757.725,1800966.6096,0.05150441130088568
16,2002,4,Government,74901.1917,1800966.6096,0.04158943941588999
16,2002,4,Information,38000.0409,1800966.6096,0.021099803126522106
16,2002,4,Leisure and hospitality,49539.43,1800966.6096,0.027507134077851034
16,2002,4,Manufacturing - Durable goods,153072.115,1800966.6096,0.08499442143127671
16,2002,4,Manufacturing - Nondurable goods,96127.7783,1800966.6096,0.0533756582646195
16,2002,4,Mining and logging,4598.1976,1800966.6096,0.002553183149254096
16,2002,4,Other services,66596.9924,1800966.6096,0.03697847147471068
16,2002,4,Professional and business services,199949.0895,1800966.6096,0.111023207445478
16,2002,4,Retail trade,349416.4048,1800966.6096,0.19401603724213767
16,2002,4,Transportation and warehousing,68758.1224,1800966.6096,0.03817845485501332
16,2002,4,Utilities,21687.3054,1800966.6096,0.012042036362249278
16,2002,4,Wholesale trade,59300.1931,1800966.6096,0.032926869817520237
16,2003,1,Construction,140634.9001,1831404.7449999999,0.07679072607186022
16,2003,1,Education and health services,365958.195,1831404.7449999999,0.19982376697402301
16,2003,1,Financial activities,103917.5367,1831404.7449999999,0.056741982887021515
16,2003,1,Government,92538.6679,1831404.7449999999,0.05052879116571253
16,2003,1,Information,22486.7178,1831404.7449999999,0.012278398787265346
16,2003,1,Leisure and hospitality,20976.2522,1831404.7449999999,0.011453640849882148
16,2003,1,Manufacturing - Durable goods,109580.3536,1831404.7449999999,0.05983404482224382
16,2003,1,Manufacturing - Nondurable goods,80434.5157,1831404.7449999999,0.04391957371498456
16,2003,1,Mining and logging,11427.1682,1831404.7449999999,0.006239564591714542
16,2003,1,Other services,51747.5295,1831404.7449999999,0.02825564891719225
16,2003,1,Professional and business services,300886.4541,1831404.7449999999,0.1642927129688091
16,2003,1,Retail trade,387641.4982,1831404.7449999999,0.21166347813519507
16,2003,1,Transportation and warehousing,81054.0751,1831404.7449999999,0.04425787108026741
16,2003,1,Utilities,13284.9513,1831404.7449999999,0.007253967937054789
16,2003,1,Wholesale trade,48835.9296,1831404.7449999999,0.026665831096773753
16,2003,2,Construction,164134.672,1825593.1525,0.08990758525536263
16,2003,2,Education and health services,359497.2247,1825593.1525,0.19692077843724273
16,2003,2,Financial activities,75880.8327,1825593.1525,0.04156502920493946
16,2003,2,Government,78832.4927,1825593.1525,0.04318185165848446
16,2003,2,Information,22532.8716,1825593.1525,0.012342767373520809
16,2003,2,Leisure and hospitality,31486.8576,1825593.1525,0.017247466970875373
16,2003,2,Manufacturing - Durable goods,105584.5809,1825593.1525,0.057835767380815695
16,2003,2,Manufacturing - Nondurable goods,100789.842,1825593.1525,0.055209366808796685
16,2003,2,Mining and logging,13279.7131,1825593.1525,0.0072741909016335446
16,2003,2,Other services,52603.748,1825593.1525,0.028814606325600796
16,2003,2,Professional and business services,286385.4007,1825593.1525,0.15687252129962181
16,2003,2,Retail trade,397662.2249,1825593.1525,0.21782631270030464
16,2003,2,Transportation and warehousing,75577.26,1825593.1525,0.041398742045292584
16,2003,2,Utilities,11084.8081,1825593.1525,0.006071893995012122
16,2003,2,Wholesale trade,50260.6235,1825593.1525,0.027531119642496577
16,2003,3,Construction,182472.86490000002,1778159.3661,0.1026189600205599
16,2003,3,Education and health services,342707.8375,1778159.3661,0.19273178998103754
16,2003,3,Financial activities,70192.2511,1778159.3661,0.03947466826550603
16,2003,3,Government,83657.3723,1778159.3661,0.04704717355198819
16,2003,3,Information,20037.3444,1778159.3661,0.011268587496714366
16,2003,3,Leisure and hospitality,37427.813,1778159.3661,0.021048626863007024
16,2003,3,Manufacturing - Durable goods,111929.3367,1778159.3661,0.06294674078932097
16,2003,3,Manufacturing - Nondurable goods,99429.2274,1778159.3661,0.05591693820901782
16,2003,3,Mining and logging,7147.4662,1778159.3661,0.0040195869595627915
16,2003,3,Other services,71609.4697,1778159.3661,0.040271682654102914
16,2003,3,Professional and business services,246027.4812,1778159.3661,0.1383607599467347
16,2003,3,Retail trade,364168.8658,1778159.3661,0.2048010278171658
16,2003,3,Transportation and warehousing,69369.1367,1778159.3661,0.03901176577448504
16,2003,3,Utilities,23368.8463,1778159.3661,0.01314215516647105
16,2003,3,Wholesale trade,48614.0529,1778159.3661,0.02733953650432593
16,2003,4,Construction,169183.6011,1866285.8547999999,0.09065256571755484
16,2003,4,Education and health services,344474.1891,1866285.8547999999,0.1845773991235204
16,2003,4,Financial activities,102932.6542,1866285.8547999999,0.055153745036036164
16,2003,4,Government,67945.9567,1866285.8547999999,0.03640704692973275
16,2003,4,Information,26539.6796,1866285.8547999999,0.014220586590066675
16,2003,4,Leisure and hospitality,32800.8794,1866285.8547999999,0.017575485189279913
16,2003,4,Manufacturing - Durable goods,107577.1328,1866285.8547999999,0.057642366266301946
16,2003,4,Manufacturing - Nondurable goods,104922.6671,1866285.8547999999,0.05622004090645804
16,2003,4,Mining and logging,5969.1887,1866285.8547999999,0.0031984321612080623
16,2003,4,Other services,85351.5783,1866285.8547999999,0.04573338970580511
16,2003,4,Professional and business services,247073.5069,1866285.8547999999,0.13238781522377105
16,2003,4,Retail trade,406589.5868,1866285.8547999999,0.21786029495656875
16,2003,4,Transportation and warehousing,92968.94,1866285.8547999999,0.04981495185257298
16,2003,4,Utilities,17418.6953,1866285.8547999999,0.009333347973034211
16,2003,4,Wholesale trade,54537.5988,1866285.8547999999,0.02922253236808919
16,2004,1,Construction,173052.9978,1903088.1284,0.09093272939781952
16,2004,1,Education and health services,358624.5621,1903088.1284,0.18844348653549195
16,2004,1,Financial activities,114381.3381,1903088.1284,0.06010301698227965
16,2004,1,Government,118652.7252,1903088.1284,0.06234746748158003
16,2004,1,Information,18788.037,1903088.1284,0.00987239461989384
16,2004,1,Leisure and hospitality,36586.1218,1903088.1284,0.01922460723390638
16,2004,1,Manufacturing - Durable goods,116552.9595,1903088.1284,0.06124412094251809
16,2004,1,Manufacturing - Nondurable goods,68296.3875,1903088.1284,0.03588713863578111
16,2004,1,Mining and logging,14403.431,1903088.1284,0.007568451920358267
16,2004,1,Other services,72973.6011,1903088.1284,0.03834483543405409
16,2004,1,Professional and business services,271188.579,1903088.1284,0.14249922268602389
16,2004,1,Retail trade,369908.158,1903088.1284,0.19437258447458033
16,2004,1,Transportation and warehousing,98938.45449999999,1903088.1284,0.05198837248970776
16,2004,1,Utilities,21300.1562,1903088.1284,0.011192417146707687
16,2004,1,Wholesale trade,49440.6196,1903088.1284,0.025979154019297384
16,2004,2,Construction,189842.8453,1892415.7839,0.10031772452709144
16,2004,2,Education and health services,342367.6004,1892415.7839,0.18091563350545992
16,2004,2,Financial activities,100998.4241,1892415.7839,0.053370102362947223
16,2004,2,Government,101347.8317,1892415.7839,0.05355473810894587
16,2004,2,Information,20745.7723,1892415.7839,0.010962586803860783
16,2004,2,Leisure and hospitality,50772.5069,1892415.7839,0.02682946703993616
16,2004,2,Manufacturing - Durable goods,125875.5074,1892415.7839,0.06651577759544389
16,2004,2,Manufacturing - Nondurable goods,88244.7893,1892415.7839,0.04663076161737567
16,2004,2,Mining and logging,9334.6985,1892415.7839,0.004932688989077502
16,2004,2,Other services,69990.921,1892415.7839,0.0369849594341042
16,2004,2,Professional and business services,243276.0662,1892415.7839,0.1285531796287614
16,2004,2,Retail trade,400982.1928,1892415.7839,0.21188905536056812
16,2004,2,Transportation and warehousing,69368.2867,1892415.7839,0.03665594384181357
16,2004,2,Utilities,24653.4867,1892415.7839,0.013027521176764163
16,2004,2,Wholesale trade,54614.8546,1892415.7839,0.02885986000785015
16,2004,3,Construction,201893.4951,1837942.7778,0.10984754125025839
16,2004,3,Education and health services,322564.8356,1837942.7778,0.17550319819320329
16,2004,3,Financial activities,86345.2026,1837942.7778,0.04697926597222705
16,2004,3,Government,71814.9207,1837942.7778,0.03907353458847167
16,2004,3,Information,15934.3929,1837942.7778,0.008669689335526167
16,2004,3,Leisure and hospitality,42702.5973,1837942.7778,0.023233910117220626
16,2004,3,Manufacturing - Durable goods,125164.709,1837942.7778,0.06810043844227891
16,2004,3,Manufacturing - Nondurable goods,90742.6955,1837942.7778,0.049371882844262506
16,2004,3,Mining and logging,10641.5517,1837942.7778,0.00578992546913666
16,2004,3,Other services,53791.1819,1837942.7778,0.02926706018801496
16,2004,3,Professional and business services,228215.5737,1837942.7778,0.1241690309712318
16,2004,3,Retail trade,417770.7461,1837942.7778,0.2273034564221132
16,2004,3,Transportation and warehousing,84266.5068,1837942.7778,0.045848275483780954
16,2004,3,Utilities,27320.3939,1837942.7778,0.014864659678198605
16,2004,3,Wholesale trade,58773.975,1837942.7778,0.03197813104407521
16,2004,4,Construction,175806.7045,1879536.6568,0.09353725763418694
16,2004,4,Education and health services,400131.9595,1879536.6568,0.2128886170175811
16,2004,4,Financial activities,131895.7374,1879536.6568,0.07017460230041948
16,2004,4,Government,110535.5392,1879536.6568,0.058809993835497724
16,2004,4,Information,28211.094100000002,1879536.6568,0.015009600370354427
16,2004,4,Leisure and hospitality,29950.7262,1879536.6568,0.015935164707557514
16,2004,4,Manufacturing - Durable goods,112556.4031,1879536.6568,0.0598851864329332
16,2004,4,Manufacturing - Nondurable goods,94976.9642,1879536.6568,0.05053211591079196
16,2004,4,Mining and logging,2683.9103,1879536.6568,0.001427963796444111
16,2004,4,Other services,48294.4529,1879536.6568,0.025694871512760804
16,2004,4,Professional and business services,234984.0299,1879536.6568,0.1250223181600892
16,2004,4,Retail trade,375137.3716,1879536.6568,0.19959034597318742
16,2004,4,Transportation and warehousing,64982.7811,1879536.6568,0.0345738301324946
16,2004,4,Utilities,22007.9044,1879536.6568,0.011709217971555552
16,2004,4,Wholesale trade,47381.0784,1879536.6568,0.02520891424414596
16,2005,1,Construction,170464.9647,2063629.6861999999,0.08260443520460149
16,2005,1,Education and health services,431963.8661,2063629.6861999999,0.20932237454648417
16,2005,1,Financial activities,130560.2308,2063629.6861999999,0.06326727691169033
16,2005,1,Government,103486.9564,2063629.6861999999,0.05014802660188636
16,2005,1,Information,25916.7472,2063629.6861999999,0.012558816813555104
16,2005,1,Leisure and hospitality,40332.1822,2063629.6861999999,0.019544292500593127
16,2005,1,Manufacturing - Durable goods,165707.805,2063629.6861999999,0.08029919617270914
16,2005,1,Manufacturing - Nondurable goods,107453.2494,2063629.6861999999,0.05207002502365921
16,2005,1,Mining and logging,8787.3616,2063629.6861999999,0.0042582066243586495
16,2005,1,Other services,40349.8052,2063629.6861999999,0.019552832307961593
16,2005,1,Professional and business services,297666.9351,2063629.6861999999,0.144244355995929
16,2005,1,Retail trade,378749.6362,2063629.6861999999,0.1835356598777349
16,2005,1,Transportation and warehousing,78579.2936,2063629.6861999999,0.03807819500052703
16,2005,1,Utilities,21111.2366,2063629.6861999999,0.010230147754306909
16,2005,1,Wholesale trade,62499.4161,2063629.6861999999,0.03028615866400304
16,2005,2,Construction,191239.2095,1968910.2154,0.09712947193031257
16,2005,2,Education and health services,370186.9456,1968910.2154,0.18801616381719746
16,2005,2,Financial activities,113664.7425,1968910.2154,0.05772977437516524
16,2005,2,Government,79523.3395,1968910.2154,0.04038952049616147
16,2005,2,Information,45460.8606,1968910.2154,0.02308935178680266
16,2005,2,Leisure and hospitality,45630.5115,1968910.2154,0.02317551666048408
16,2005,2,Manufacturing - Durable goods,143895.1156,1968910.2154,0.07308363503551965
16,2005,2,Manufacturing - Nondurable goods,109790.3959,1968910.2154,0.05576201242761859
16,2005,2,Mining and logging,5937.3865,1968910.2154,0.0030155699602552833
16,2005,2,Other services,64907.9129,1968910.2154,0.03296641583365112
16,2005,2,Professional and business services,243642.2227,1968910.2154,0.12374470953237555
16,2005,2,Retail trade,377405.999,1968910.2154,0.1916826862129551
16,2005,2,Transportation and warehousing,73100.0609,1968910.2154,0.03712716828235315
16,2005,2,Utilities,14854.194,1968910.2154,0.007544373473110479
16,2005,2,Wholesale trade,89671.3187,1968910.2154,0.04554363017603753
16,2005,3,Construction,208564.7561,1986111.5881,0.10501160022913014
16,2005,3,Education and health services,338341.9239,1986111.5881,0.1703539347573479
16,2005,3,Financial activities,123671.1158,1986111.5881,0.06226795943439871
16,2005,3,Government,109711.0067,1986111.5881,0.0552390950021868
16,2005,3,Information,25728.7399,1986111.5881,0.012954327467880706
16,2005,3,Leisure and hospitality,31142.0003,1986111.5881,0.015679884497220915
16,2005,3,Manufacturing - Durable goods,145961.7687,1986111.5881,0.07349122253479892
16,2005,3,Manufacturing - Nondurable goods,81012.2405,1986111.5881,0.04078937003610145
16,2005,3,Mining and logging,4969.2609,1986111.5881,0.0025020048872247957
16,2005,3,Other services,71117.8146,1986111.5881,0.035807562387788275
16,2005,3,Professional and business services,224386.855,1986111.5881,0.11297796979003488
16,2005,3,Retail trade,411840.6492,1986111.5881,0.20736027706982188
16,2005,3,Transportation and warehousing,110248.3171,1986111.5881,0.055509628844907094
16,2005,3,Utilities,21596.686,1986111.5881,0.010873853276622953
16,2005,3,Wholesale trade,77818.4534,1986111.5881,0.03918130978453455
16,2005,4,Construction,202613.2477,1995201.0372,0.10155029188654635
16,2005,4,Education and health services,411924.9535,1995201.0372,0.2064578685655066
16,2005,4,Financial activities,131919.6887,1995201.0372,0.06611849444762308
16,2005,4,Government,103300.3719,1995201.0372,0.05177441770227244
16,2005,4,Information,23855.764,1995201.0372,0.011956571571092606
16,2005,4,Leisure and hospitality,31912.4751,1995201.0372,0.015994616334394515
16,2005,4,Manufacturing - Durable goods,137991.3882,1995201.0372,0.06916164618361095
16,2005,4,Manufacturing - Nondurable goods,81020.6381,1995201.0372,0.04060775660667344
16,2005,4,Mining and logging,3096.9019,1995201.0372,0.0015521753659200634
16,2005,4,Other services,58428.8067,1995201.0372,0.02928467137426767
16,2005,4,Professional and business services,233711.5632,1995201.0372,0.11713684929112868
16,2005,4,Retail trade,366563.1236,1995201.0372,0.1837224002822406
16,2005,4,Transportation and warehousing,101517.4702,1995201.0372,0.05088082268765573
16,2005,4,Utilities,41106.1059,1995201.0372,0.02060248823731917
